Number collaborations;artist_id;artist_name;feat_artist_id;feat_artist_name
48;mn0000071514;Bob Marley;mn0000785380;"Lee ""Scratch"" Perry"
27;mn0000071514;Bob Marley;mn0000919457;The Third & Fourth Generation
86;mn0000071514;Bob Marley;mn0000923432;The Wailers
8;mn0000071636;Il Divo;mn0000064954;Michael Ball
9;mn0000071636;Il Divo;mn0000186185;Céline Dion
39;mn0000071636;Il Divo;mn0000855531;Barbra Streisand
35;mn0000071636;Il Divo;mn0000935330;Toni Braxton
10;mn0000073682;Kelly Rowland;mn0000003426;Tank
9;mn0000073682;Kelly Rowland;mn0000020493;Amina
6;mn0000073682;Kelly Rowland;mn0000022706;Sleepy Brown
6;mn0000073682;Kelly Rowland;mn0000121012;Joe Budden
3;mn0000073682;Kelly Rowland;mn0000153443;Fabolous
8;mn0000073682;Kelly Rowland;mn0000210991;Destiny's Child
12;mn0000073682;Kelly Rowland;mn0000213561;David Guetta
13;mn0000073682;Kelly Rowland;mn0000272689;Lil Wayne
8;mn0000073682;Kelly Rowland;mn0000374858;Pusha T
5;mn0000073682;Kelly Rowland;mn0000424345;Nâdiya
10;mn0000073682;Kelly Rowland;mn0000469976;"Travis ""Schleprok"" McCoy"
7;mn0000073682;Kelly Rowland;mn0000761179;Beyoncé
3;mn0000073682;Kelly Rowland;mn0000901982;Stomy Bugsy
16;mn0000073682;Kelly Rowland;mn0000942835;Alex Gaudino
9;mn0000073682;Kelly Rowland;mn0001037608;Lonny Bereal
4;mn0000073682;Kelly Rowland;mn0002579551;Harmony Samuels
11;mn0000074195;Natalie Cole;mn0000035338;Peabo Bryson
8;mn0000074195;Natalie Cole;mn0000046861;Ray Charles
54;mn0000074195;Natalie Cole;mn0000051740;José Carreras
15;mn0000074195;Natalie Cole;mn0000105329;Chris Botti
58;mn0000074195;Natalie Cole;mn0000180449;Freddie Jackson
65;mn0000074195;Natalie Cole;mn0000317093;Nat King Cole
31;mn0000074195;Natalie Cole;mn0000372229;Queen Latifah
54;mn0000074195;Natalie Cole;mn0000409968;Reba McEntire
50;mn0000074195;Natalie Cole;mn0000602907;London Symphony Orchestra
42;mn0000074195;Natalie Cole;mn0000751613;Andrea Bocelli
7;mn0000074195;Natalie Cole;mn0000772733;Booker T. & the MG's
43;mn0000074195;Natalie Cole;mn0000929220;Mormon Tabernacle Choir
12;mn0000075591;The Corrs;mn0000067406;The Chieftains
23;mn0000075591;The Corrs;mn0000105618;Ladysmith Black Mambazo
13;mn0000075591;The Corrs;mn0000141527;Laurent Voulzy
7;mn0000075591;The Corrs;mn0000254075;Roger Taylor
18;mn0000075591;The Corrs;mn0000336639;Ron Wood
9;mn0000075591;The Corrs;mn0000579458;Luciano Pavarotti
14;mn0000075591;The Corrs;mn0000592692;Tin Tin Out
6;mn0000075591;The Corrs;mn0000619890;Brian Scott Bennett
19;mn0000075591;The Corrs;mn0000771269;Bono
3;mn0000078467;The Communards;mn0000624107;Bronski Beat
30;mn0000078467;The Communards;mn0000771136;Jimmy Somerville
89;mn0000078886;The Housemartins;mn0000032971;The Beautiful South
76;mn0000079016;Billie Holiday;mn0000017990;Teddy Wilson
29;mn0000079016;Billie Holiday;mn0000018378;Teddy Wilson & His Orchestra
12;mn0000079016;Billie Holiday;mn0000041702;Sy Oliver
33;mn0000079016;Billie Holiday;mn0000140366;Joe Benjamin
34;mn0000079016;Billie Holiday;mn0000144155;Duke Ellington & His Orchestra
133;mn0000079016;Billie Holiday;mn0000184502;Ella Fitzgerald
63;mn0000079016;Billie Holiday;mn0000234518;Louis Armstrong
30;mn0000079016;Billie Holiday;mn0000259529;Lester Young
38;mn0000079016;Billie Holiday;mn0000406937;Ray Ellis Orchestra
38;mn0000079016;Billie Holiday;mn0000539777;Buster Harding
46;mn0000079016;Billie Holiday;mn0000764178;Josephine Baker
54;mn0000079016;Billie Holiday;mn0000808394;David Grumel
96;mn0000079016;Billie Holiday;mn0001857151;Robin Clifford
5;mn0000080358;Ke$ha;mn0000262255;Mariah Carey
12;mn0000080358;Ke$ha;mn0000502371;Missy Elliott
7;mn0000080358;Ke$ha;mn0000570155;Taio Cruz
3;mn0000080358;Ke$ha;mn0000921924;Flo Rida
2;mn0000080358;Ke$ha;mn0001000302;3OH!3
4;mn0000080358;Ke$ha;mn0001032196;Kesha Sebert
36;mn0000080780;Sheryl Crow;mn0000088180;Kid Rock
26;mn0000080780;Sheryl Crow;mn0000113823;Chrissie Hynde
4;mn0000080780;Sheryl Crow;mn0000159699;Emmylou Harris
14;mn0000080780;Sheryl Crow;mn0000184091;Don Henley
10;mn0000080780;Sheryl Crow;mn0000204386;James Taylor
22;mn0000080780;Sheryl Crow;mn0000327765;John Barry
55;mn0000080780;Sheryl Crow;mn0000376204;Mary J. Blige
32;mn0000080780;Sheryl Crow;mn0000579458;Luciano Pavarotti
15;mn0000080780;Sheryl Crow;mn0000642542;Burt Bacharach
9;mn0000080780;Sheryl Crow;mn0000720741;Hannah Montana
22;mn0000080780;Sheryl Crow;mn0000791483;Dwight Yoakam
10;mn0000080780;Sheryl Crow;mn0000814242;Jeff Trott
21;mn0000080780;Sheryl Crow;mn0000821571;Smokey Robinson
15;mn0000080780;Sheryl Crow;mn0000892823;Mick Jagger
32;mn0000080780;Sheryl Crow;mn0000927555;Aretha Franklin
26;mn0000080780;Sheryl Crow;mn0000944084;George Strait
12;mn0000081403;Boney M.;mn0000118647;Margueritas
48;mn0000081403;Boney M.;mn0000725000;Chicken Soup
54;mn0000081403;Boney M.;mn0000731471;Liz Mitchell
19;mn0000081403;Boney M.;mn0000788937;"Evelyn ""Champagne"" King"
44;mn0000081403;Boney M.;mn0000835003;Sash
28;mn0000081403;Boney M.;mn0001214068;Bobby Farrell
13;mn0000081403;Boney M.;mn0003159719;Frank Farian Corporation
43;mn0000082482;Ketama;mn0000042876;Songhai
19;mn0000082482;Ketama;mn0000252214;Diabate
14;mn0000082482;Ketama;mn0000282384;Lolita
12;mn0000082482;Ketama;mn0000297217;Ruben Rada
6;mn0000082482;Ketama;mn0000647743;Grupo Macarena
21;mn0000082482;Ketama;mn0000719066;Juan Habichuela
12;mn0000082482;Ketama;mn0000744075;Toumani Diabaté
12;mn0000082482;Ketama;mn0000805858;Estopa
10;mn0000082482;Ketama;mn0001604255;Khaled
55;mn0000082639;Paco de Lucía;mn0000653912;La Tana
251;mn0000082639;Paco de Lucía;mn0000657329;Camarón de la Isla
28;mn0000082639;Paco de Lucía;mn0000660372;Fosforito
33;mn0000082639;Paco de Lucía;mn0000719066;Juan Habichuela
57;mn0000082639;Paco de Lucía;mn0001223491;Moraito Chico
33;mn0000082639;Paco de Lucía;mn0001318745;Pedro Iturralde
29;mn0000082639;Paco de Lucía;mn0001413391;El Sevillano
13;mn0000082639;Paco de Lucía;mn0001416237;Parrita
94;mn0000082639;Paco de Lucía;mn0001427649;Ricardo Modrego
16;mn0000082639;Paco de Lucía;mn0001885240;José María Banderas
2;mn0000082639;Paco de Lucía;mn0002162399;El Chato Amaya
50;mn0000082639;Paco de Lucía;mn0002662848;Ramon Algeciras
132;mn0000082639;Paco de Lucía;mn0003100097;Ramón De Algeciras
80;mn0000083013;The Jackson 5;mn0000324854;Jermaine Jackson
45;mn0000083013;The Jackson 5;mn0000477875;The Supremes
31;mn0000083013;The Jackson 5;mn0000764702;Bill Evans
7;mn0000083194;Boyzone;mn0000032971;The Beautiful South
14;mn0000083194;Boyzone;mn0000083013;The Jackson 5
31;mn0000083194;Boyzone;mn0000153315;Cee Lo Green
1;mn0000083194;Boyzone;mn0000198480;Cat Stevens
16;mn0000083194;Boyzone;mn0000579458;Luciano Pavarotti
83;mn0000084209;Kiss;mn0000059611;Melbourne Symphony Orchestra
40;mn0000084209;Kiss;mn0000124103;Christophe Beck
128;mn0000084209;Kiss;mn0000200968;Gene Simmons
13;mn0000084209;Kiss;mn0000204746;Drew's Famous
69;mn0000084209;Kiss;mn0000319945;Peter Criss
38;mn0000084209;Kiss;mn0000588508;Ace Frehley
67;mn0000084209;Kiss;mn0000751623;Paul Stanley
28;mn0000084209;Kiss;mn0000821091;Wicked Lester
61;mn0000084209;Kiss;mn0001306372;Louise Weekley
13;mn0000085915;Billy Joel;mn0000006334;Tony Bennett
40;mn0000085915;Billy Joel;mn0000049797;Steven Tyler
32;mn0000085915;Billy Joel;mn0000077304;The Hassles
33;mn0000085915;Billy Joel;mn0000122754;Cyndi Lauper
25;mn0000085915;Billy Joel;mn0000159791;Toots Thielemans
15;mn0000085915;Billy Joel;mn0000224294;John Fogerty
20;mn0000085915;Billy Joel;mn0000346968;Richard Joo
9;mn0000085915;Billy Joel;mn0000492036;Oscar The Grouch
93;mn0000085915;Billy Joel;mn0000796734;Elton John
51;mn0000085915;Billy Joel;mn0000798248;Garth Brooks
19;mn0000085915;Billy Joel;mn0000810637;David Syme
15;mn0000085915;Billy Joel;mn0000850607;Rosie O'Donnell
5;mn0000086826;Irene Cara;mn0000125934;Benjamin
3;mn0000086826;Irene Cara;mn0000180449;Freddie Jackson
7;mn0000086826;Irene Cara;mn0000199687;Lennie Niehaus
10;mn0000086826;Irene Cara;mn0000652016;DJ Bobo
2;mn0000086826;Irene Cara;mn0000959065;Hollywood Pops Orchestra
24;mn0000086826;Irene Cara;mn0001193185;Fame
1;mn0000086826;Irene Cara;mn0002300374;Eric Brockington
9;mn0000086927;Kelly Clarkson;mn0000227697;Robbie Williams
8;mn0000086927;Kelly Clarkson;mn0000275335;Josh Groban
3;mn0000086927;Kelly Clarkson;mn0000347151;Jewel
12;mn0000086927;Kelly Clarkson;mn0000409968;Reba McEntire
13;mn0000086927;Kelly Clarkson;mn0000746302;Train
17;mn0000086927;Kelly Clarkson;mn0002517606;Olly Murs
11;mn0000086927;Kelly Clarkson;mn0003000052;Chloe X Halle
21;mn0000086927;Kelly Clarkson;mn0003732156;Hoda Kotb 
13;mn0000088035;Kelly Price;mn0000045629;The LOX
7;mn0000088035;Kelly Price;mn0000094752;LL Cool J
4;mn0000088035;Kelly Price;mn0000136393;CoCo Lee
10;mn0000088035;Kelly Price;mn0000164053;Faith Evans
4;mn0000088035;Kelly Price;mn0000201363;Doug Williams
11;mn0000088035;Kelly Price;mn0000273239;Lil' Cease
8;mn0000088035;Kelly Price;mn0000312126;K-Ci & JoJo
15;mn0000088035;Kelly Price;mn0000353211;Richard Smallwood
6;mn0000088035;Kelly Price;mn0000581443;Aaron Hall
2;mn0000088035;Kelly Price;mn0000664459;Da Brat
16;mn0000088035;Kelly Price;mn0000665329;Harlem World
10;mn0000088035;Kelly Price;mn0000767035;Keith Murray
2;mn0000088035;Kelly Price;mn0000788283;Lea Salonga
4;mn0000088035;Kelly Price;mn0002337352;Ragsdale
2;mn0000088035;Kelly Price;mn0002432339;Yolonda Adams
16;mn0000089021;Jimmy Page;mn0000048566;The Black Crowes
42;mn0000089021;Jimmy Page;mn0000124492;Beck
24;mn0000089021;Jimmy Page;mn0000133626;Jake Holmes
10;mn0000089021;Jimmy Page;mn0000231997;John Paul Jones
100;mn0000089021;Jimmy Page;mn0000345427;Roy Harper
16;mn0000089021;Jimmy Page;mn0000400522;Nicky Hopkins
7;mn0000089021;Jimmy Page;mn0000474156;Mickey Finn
48;mn0000089021;Jimmy Page;mn0000641474;David Coverdale
3;mn0000089021;Jimmy Page;mn0000766570;Bobbie Graham
2;mn0000089021;Jimmy Page;mn0000768455;Bonham
30;mn0000089021;Jimmy Page;mn0000959279;Dave Berry
27;mn0000089021;Jimmy Page;mn0001469169;The Allstars Collective
15;mn0000089513;Black;mn0000290310;Death Before Dishonor
23;mn0000089513;Black;mn0000382455;Master P
42;mn0000089513;Black;mn0000633773;C-Los
6;mn0000089513;Black;mn0000650617;Lil Domicci
51;mn0000089513;Black;mn0000745044;Stanley Black & His Orchestra
18;mn0000089513;Black;mn0000768454;Halleluyah
10;mn0000089513;Black;mn0000935395;Seduce
1;mn0000089513;Black;mn0001853411;Toot
5;mn0000089513;Black;mn0001922308;Big Tantrum
20;mn0000089513;Black;mn0001956551;The Black
11;mn0000089513;Black;mn0002170058;Bino
5;mn0000092684;Kiko Veneno;mn0000390802;Raimundo Amador
4;mn0000093632;Robert Palmer;mn0000077844;Billy Vera
16;mn0000093632;Robert Palmer;mn0000078526;The Comsat Angels
11;mn0000093632;Robert Palmer;mn0000181376;UB40
13;mn0000093632;Robert Palmer;mn0000423829;Miles Davis
24;mn0000093632;Robert Palmer;mn0000491565;The Power Station
31;mn0000093632;Robert Palmer;mn0000802302;Chaka Khan
10;mn0000093632;Robert Palmer;mn0000803009;Cat Power
35;mn0000093632;Robert Palmer;mn0000821675;Jon Bon Jovi
13;mn0000093632;Robert Palmer;mn0001402735;Shake B4 Use
25;mn0000093632;Robert Palmer;mn0002659161;Carl Carlton
3;mn0000094252;Bing Crosby;mn0000043499;The Andrews Sisters
47;mn0000094252;Bing Crosby;mn0000133176;Toots Camarata & His Orchestra
45;mn0000094252;Bing Crosby;mn0000141096;Eddie Lang
34;mn0000094252;Bing Crosby;mn0000194423;John Scott Trotter & His Orchestra
42;mn0000094252;Bing Crosby;mn0000214475;Victor Young & His Orchestra
48;mn0000094252;Bing Crosby;mn0000246523;Judy Garland
48;mn0000094252;Bing Crosby;mn0000296402;Jimmy Bryant
49;mn0000094252;Bing Crosby;mn0000345734;Rosemary Clooney
7;mn0000094252;Bing Crosby;mn0000503943;Armstrong
45;mn0000094252;Bing Crosby;mn0000550531;John Scott Trotter Orchestra
87;mn0000094252;Bing Crosby;mn0000792507;Frank Sinatra
88;mn0000094252;Bing Crosby;mn0000796317;Fred Astaire
49;mn0000094252;Bing Crosby;mn0000818559;Les Paul
48;mn0000094252;Bing Crosby;mn0000821590;Diana Ross & the Supremes
80;mn0000094252;Bing Crosby;mn0000866788;Paul Whiteman Orchestra
47;mn0000094252;Bing Crosby;mn0000897653;The Rhythmaires
41;mn0000094252;Bing Crosby;mn0000952832;Harry Barris
52;mn0000094252;Bing Crosby;mn0001822384;The Calico Kids
52;mn0000094252;Bing Crosby;mn0002048805;Buddy Cole & His Trio
13;mn0000094252;Bing Crosby;mn0002154581;Georgie Stoll & His Orchestra
36;mn0000094252;Bing Crosby;mn0002548678;Camarata & His Orchestra
18;mn0000095243;Kurt Cobain;mn0000357406;Nirvana
36;mn0000095243;Kurt Cobain;mn0000631253;Sián Jones
9;mn0000095243;Kurt Cobain;mn0000805456;Dr. Know
7;mn0000095243;Kurt Cobain;mn0001483937;Kelly Canary
15;mn0000096744;Chris Rea;mn0000238495;John Mayall
248;mn0000096744;Chris Rea;mn0002094070;Hofner Bluenotes
92;mn0000097173;Bonnie Tyler;mn0000070914;Prague Philharmonic Orchestra
30;mn0000097173;Bonnie Tyler;mn0000158173;Shakin' Stevens
3;mn0000097173;Bonnie Tyler;mn0000494542;Matthias Reim
21;mn0000097173;Bonnie Tyler;mn0000660507;Giorgio Moroder
36;mn0000097173;Bonnie Tyler;mn0001458128;Kareen Antonn
120;mn0000097173;Bonnie Tyler;mn0002576177;Ghostpoet
4;mn0000097384;Kings of Leon;mn0000952786;Goldfrapp
45;mn0000098465;Iron Maiden;mn0000527024;Bruce Dickinson
61;mn0000098465;Iron Maiden;mn0000630035;Nancy McClean
53;mn0000100160;The Kinks;mn0000060401;Audio Bullys
65;mn0000100160;The Kinks;mn0000112415;The Mike Cotton Sound
48;mn0000100160;The Kinks;mn0000345245;Ray Davies
19;mn0000100160;The Kinks;mn0000451398;The Kooks
47;mn0000100160;The Kinks;mn0000801971;Bob Geldof
56;mn0000100160;The Kinks;mn0000898828;The Searchers
363;mn0000100160;The Kinks;mn0000958973;Dave Davies
6;mn0000101072;The Pussycat Dolls;mn0000162930;Eartha Kitt
1;mn0000101072;The Pussycat Dolls;mn0000390477;New Kids on the Block
9;mn0000101072;The Pussycat Dolls;mn0000537548;Busta Rhymes
3;mn0000101072;The Pussycat Dolls;mn0000577701;A.R. Rahman
8;mn0000101072;The Pussycat Dolls;mn0000774227;Nicole Scherzinger
9;mn0000102985;Julio Iglesias;mn0000143559;Joaquín Sabina
16;mn0000102985;Julio Iglesias;mn0000175286;Dolly Parton
39;mn0000102985;Julio Iglesias;mn0000186594;Françoise Hardy
77;mn0000102985;Julio Iglesias;mn0000254318;Mario Domm
14;mn0000102985;Julio Iglesias;mn0000368451;Nana Mouskouri
67;mn0000102985;Julio Iglesias;mn0000399559;Raúl Di Blasio
37;mn0000102985;Julio Iglesias;mn0000583959;Willie Nelson
62;mn0000102985;Julio Iglesias;mn0000594665;Diana Ross
49;mn0000102985;Julio Iglesias;mn0000695328;Zezé Di Camargo
17;mn0000102985;Julio Iglesias;mn0000740186;Cecilia
33;mn0000102985;Julio Iglesias;mn0000804476;Charles Aznavour
17;mn0000102985;Julio Iglesias;mn0000851639;Plácido Domingo
80;mn0000107090;Cher;mn0000036402;Sonny Bono
231;mn0000107090;Cher;mn0000042993;Sonny & Cher
17;mn0000107090;Cher;mn0000322092;Peter Cetera
23;mn0000107090;Cher;mn0000332257;Neneh Cherry
44;mn0000107090;Cher;mn0000582024;The Walker Brothers
27;mn0000107090;Cher;mn0000923173;The Wrecking Crew
24;mn0000107090;Cher;mn0000956268;Wilson Phillips
16;mn0000107090;Cher;mn0002653421;Andy Garcia
6;mn0000107949;Ismael Serrano;mn0000108323;Coti
9;mn0000107949;Ismael Serrano;mn0000313356;Luis Eduardo Aute
4;mn0000107949;Ismael Serrano;mn0000845693;La Cabra Mecánica
4;mn0000107949;Ismael Serrano;mn0000869068;Mercedes Sosa
8;mn0000107949;Ismael Serrano;mn0001489218;Javier Bergia
9;mn0000107949;Ismael Serrano;mn0001520005;Nach
15;mn0000108323;Coti;mn0000463597;Josemi Carmona
7;mn0000108323;Coti;mn0000618139;Alexander Gligo
71;mn0000108323;Coti;mn0002640046;Coti Sorokin
63;mn0000108852;Israel Kamakawiwo'ole;mn0000673924;Makaha Sons of Ni'ihau
4;mn0000108852;Israel Kamakawiwo'ole;mn0002089574;Fredo Viola
2;mn0000109414;Courtney Love;mn0000170879;Fall Out Boy
110;mn0000110161;Chicago;mn0000046925;Blood, Sweat & Tears
42;mn0000110161;Chicago;mn0000058380;Bill Champlin
30;mn0000110161;Chicago;mn0000118544;The Drifters
188;mn0000110161;Chicago;mn0000135273;Earth, Wind & Fire
139;mn0000110161;Chicago;mn0000136774;Crist
53;mn0000110161;Chicago;mn0000200986;Chicago Opera Theater Ensemble
78;mn0000110161;Chicago;mn0000777780;J.B. Hutto
42;mn0000110161;Chicago;mn0001793384;Electro Nation
14;mn0000110700;Las Ketchup;mn0000488743;Playbacks
448;mn0000114342;The Doors;mn0000031022;Jim Morrison
40;mn0000114342;The Doors;mn0000044764;Blondie
23;mn0000114342;The Doors;mn0000128881;Dirty South
44;mn0000114342;The Doors;mn0000749222;Paul Oakenfold
60;mn0000114342;The Doors;mn0000813441;Leftfield
47;mn0000114342;The Doors;mn0001023019;Franky Rizardo
28;mn0000115478;Cómplices;mn0000152557;Belinda
10;mn0000115478;Cómplices;mn0001219709;Chispa
3;mn0000116178;Culture Club;mn0000036106;Steve Miller Band
107;mn0000116178;Culture Club;mn0000095449;Boy George & Culture Club
5;mn0000116178;Culture Club;mn0000175286;Dolly Parton
9;mn0000116178;Culture Club;mn0000407986;Melissa Manchester
139;mn0000120521;Chuck Berry;mn0000055128;Bo Diddley
16;mn0000120521;Chuck Berry;mn0000095830;Biota
104;mn0000120521;Chuck Berry;mn0000122268;The Ecuadors
151;mn0000120521;Chuck Berry;mn0000538677;Buddy Holly
41;mn0000120521;Chuck Berry;mn0000608701;Muddy Waters
113;mn0000120521;Chuck Berry;mn0000785648;The Crickets
24;mn0000120521;Chuck Berry;mn0000825032;Hot Lips Page
33;mn0000120521;Chuck Berry;mn0001369873;Jerome Patrick Hoban
16;mn0000120521;Chuck Berry;mn0001522377;5 Dimensions
21;mn0000120521;Chuck Berry;mn0002497240;The Rock Hall Jam Band
9;mn0000120521;Chuck Berry;mn0002635234;Atto IV
4;mn0000122219;Craig David;mn0000002714;Ali Campbell
15;mn0000122219;Craig David;mn0000113984;Jive Bunny & the Mastermixers
38;mn0000122219;Craig David;mn0000604374;The Artful Dodger
15;mn0000122219;Craig David;mn0000611007;Todd Edwards
8;mn0000122219;Craig David;mn0000648951;Guru
16;mn0000122219;Craig David;mn0000725685;US Alliance
8;mn0000122219;Craig David;mn0000784098;"James ""D-Train"" Williams"
7;mn0000122219;Craig David;mn0000813353;Leee John
10;mn0000122219;Craig David;mn0000910413;Mellowtrax
11;mn0000122219;Craig David;mn0000949514;DJ Luck & MC Neat
5;mn0000122219;Craig David;mn0001275629;David Howard
23;mn0000122219;Craig David;mn0002306759;Trell
10;mn0000122219;Craig David;mn0002825814;Bastille
5;mn0000122219;Craig David;mn0002882551;JP Cooper
11;mn0000122219;Craig David;mn0003173810;Jess Glynne
11;mn0000122219;Craig David;mn0003426466;Sigala
13;mn0000122219;Craig David;mn0003506278;Ella Mai
18;mn0000122754;Cyndi Lauper;mn0000006334;Tony Bennett
24;mn0000122754;Cyndi Lauper;mn0000091081;Billy Porter
9;mn0000122754;Cyndi Lauper;mn0000184811;Erasure
2;mn0000122754;Cyndi Lauper;mn0000211627;Charlie Musselwhite
24;mn0000122754;Cyndi Lauper;mn0000226420;Vivian Green
9;mn0000122754;Cyndi Lauper;mn0000240865;Jeff Beck
11;mn0000122754;Cyndi Lauper;mn0000365035;The Backyardigans
26;mn0000122754;Cyndi Lauper;mn0000546142;DJ Antoine
22;mn0000122754;Cyndi Lauper;mn0000757473;Sybersound
5;mn0000122754;Cyndi Lauper;mn0000788257;Cyndi Lauper, Rob Hyman, Eric Bazilian
27;mn0000122754;Cyndi Lauper;mn0000792507;Frank Sinatra
11;mn0000122754;Cyndi Lauper;mn0000808336;Ryan Adams
22;mn0000122754;Cyndi Lauper;mn0000834108;Sarah McLachlan
13;mn0000122754;Cyndi Lauper;mn0003609842;Bob's Burgers
8;mn0000123754;Christopher Cross;mn0000113405;Ron Burgundy
19;mn0000123754;Christopher Cross;mn0000190188;Frances Ruffelle
18;mn0000123754;Christopher Cross;mn0000749059;Trina Broussard
8;mn0000123754;Christopher Cross;mn0000814663;Debra Davis
35;mn0000123754;Christopher Cross;mn0002042753;Tina Fey
7;mn0000123754;Christopher Cross;mn0002066103;Gigi MacKenzie
19;mn0000124492;Beck;mn0000583959;Willie Nelson
75;mn0000124492;Beck;mn0000651107;Marianne Faithfull
26;mn0000124492;Beck;mn0000769743;Boris & Beck
42;mn0000124492;Beck;mn0000802506;Gregor Beck
34;mn0000124492;Beck;mn0001279072;Rob Zabrecky
24;mn0000126497;Duncan Dhu;mn0000619582;Alex Ubago
20;mn0000126497;Duncan Dhu;mn0000622379;Asleep at the Wheel
73;mn0000126862;Jaguares;mn0000639621;Caifanes
2;mn0000126862;Jaguares;mn0000782771;Jakob Dylan
10;mn0000127967;Antonio Orozco;mn0000053116;David DeMaría
7;mn0000127967;Antonio Orozco;mn0000194380;Emmanuel
1;mn0000127967;Antonio Orozco;mn0000214553;Jarabe de Palo
2;mn0000127967;Antonio Orozco;mn0000282655;Tote King
4;mn0000127967;Antonio Orozco;mn0000449621;Orozco
6;mn0000127967;Antonio Orozco;mn0000494672;Antonio Flores
17;mn0000127967;Antonio Orozco;mn0000617613;Alejandro Fernández
11;mn0000127967;Antonio Orozco;mn0000635848;David Bisbal
15;mn0000127967;Antonio Orozco;mn0000747225;Amaury Gutiérrez
5;mn0000127967;Antonio Orozco;mn0002641990;Pablo Alborán
15;mn0000127967;Antonio Orozco;mn0002830888;Arcángel
2;mn0000127967;Antonio Orozco;mn0002952108;Pablo López
7;mn0000127967;Antonio Orozco;mn0003690766;Coro Safari
78;mn0000128099;James Brown;mn0000047817;Bob & Tom
45;mn0000128099;James Brown;mn0000055928;Bluebird
193;mn0000128099;James Brown;mn0000071970;The J.B.'s
48;mn0000128099;James Brown;mn0000128100;James Brown & The J.B.'s
214;mn0000128099;James Brown;mn0000128676;James Brown & His Famous Flames
